,km,delta_year,target,lower,upper,90.0 percentile variation,model
208,-0.7553979737094845,2,167850580.0,152176703.0,183524458.0,-9.0,toyota avanza 1.3 g m/t
209,-0.9067024502113961,1,85467660.0,69793782.0,101141538.0,-18.0,toyota avanza 1.3 g m/t
210,-0.10405092112543401,8,109645603.0,93971725.0,125319481.0,-14.0,toyota avanza 1.3 g m/t
211,-0.2218367818663231,5,132765131.0,117091254.0,148439009.0,-12.0,toyota avanza 1.3 g m/t
212,-0.35492604719046156,5,138763639.0,123089761.0,154437516.0,-11.0,toyota avanza 1.3 g m/t
213,0.1750665395782082,13,90740000.0,75066122.0,106413878.0,-17.0,toyota avanza 1.3 g m/t
214,-0.7006647670455025,4,143273566.0,127599688.0,158947443.0,-11.0,toyota avanza 1.3 g m/t
215,0.05452212522145441,4,144880833.0,129206956.0,160554711.0,-11.0,toyota avanza 1.3 g m/t
216,1.707596326169702,13,85610000.0,69936122.0,101283878.0,-18.0,toyota avanza 1.3 g m/t
217,-1.305619953661162,1,171242030.0,155568152.0,186915908.0,-9.0,toyota avanza 1.3 g m/t
218,0.7223986062180274,8,114647015.0,98973137.0,130320892.0,-14.0,toyota avanza 1.3 g m/t
219,0.34719152789509855,10,103437464.0,87763586.0,119111341.0,-15.0,toyota avanza 1.3 g m/t
220,0.7619159814294223,7,133777724.0,118103847.0,149451602.0,-12.0,toyota avanza 1.3 g m/t
221,2.1369673858073073,10,105176952.0,89503074.0,120850829.0,-15.0,toyota avanza 1.3 g m/t
222,0.4840902244030501,4,154324524.0,138650646.0,169998401.0,-10.0,toyota avanza 1.3 g m/t
223,-0.043866287077719494,5,135852393.0,120178516.0,151526271.0,-12.0,toyota avanza 1.3 g m/t
224,-0.4783165882937424,6,132178034.0,116504157.0,147851912.0,-12.0,toyota avanza 1.3 g m/t
225,3.021193286105268,13,89320000.0,73646122.0,104993878.0,-18.0,toyota avanza 1.3 g m/t
226,0.05776233105596214,4,141714167.0,126040289.0,157388044.0,-11.0,toyota avanza 1.3 g m/t
227,-0.4783165882937424,6,132178034.0,116504157.0,147851912.0,-12.0,toyota avanza 1.3 g m/t
228,-0.2142835993466936,5,132748465.0,117074587.0,148422342.0,-12.0,toyota avanza 1.3 g m/t
229,0.11680851440506583,6,131502005.0,115828128.0,147175883.0,-12.0,toyota avanza 1.3 g m/t
230,0.41922042786489877,7,133176424.0,117502546.0,148850301.0,-12.0,toyota avanza 1.3 g m/t
231,-0.33714870166600025,3,158803641.0,143129763.0,174477518.0,-10.0,toyota avanza 1.3 g m/t
232,-0.2806202458234397,6,134263575.0,118589698.0,149937453.0,-12.0,toyota avanza 1.3 g m/t
233,-0.10135804735756611,6,126859707.0,111185829.0,142533584.0,-12.0,toyota avanza 1.3 g m/t
234,-0.26279911373364717,6,134018575.0,118344698.0,149692453.0,-12.0,toyota avanza 1.3 g m/t
235,-0.37226552706161103,6,133637393.0,117963516.0,149311271.0,-12.0,toyota avanza 1.3 g m/t
236,-0.5911983537175387,4,153958836.0,138284958.0,169632713.0,-10.0,toyota avanza 1.3 g m/t
237,0.18984450537748332,5,136820664.0,121146786.0,152494541.0,-11.0,toyota avanza 1.3 g m/t
238,-0.5235918968461882,1,85755688.0,70081810.0,101429565.0,-18.0,toyota avanza 1.3 g m/t
239,1.093752466791812,6,132001268.0,116327390.0,147675146.0,-12.0,toyota avanza 1.3 g m/t
240,-0.6761661837427042,4,166483447.0,150809569.0,182157324.0,-9.0,toyota avanza 1.3 g m/t
241,0.33926615957015394,7,132299151.0,116625274.0,147973029.0,-12.0,toyota avanza 1.3 g m/t
242,0.3064262355717648,5,130820664.0,115146786.0,146494541.0,-12.0,toyota avanza 1.3 g m/t
243,-0.043866287077719494,3,69115166.0,53441288.0,84789043.0,-23.0,toyota avanza 1.3 g m/t
244,0.08131950320413996,5,139223165.0,123549287.0,154897042.0,-11.0,toyota avanza 1.3 g m/t
245,0.3219047864163389,3,161783668.0,146109791.0,177457546.0,-10.0,toyota avanza 1.3 g m/t
246,0.0987465562059518,8,108931231.0,93257354.0,124605109.0,-14.0,toyota avanza 1.3 g m/t
247,0.3939993662341359,5,131282937.0,115609059.0,146956814.0,-12.0,toyota avanza 1.3 g m/t
248,-1.1522137220233535,3,155738500.0,140064622.0,171412378.0,-10.0,toyota avanza 1.3 g m/t
249,0.00086168940808653,6,133925474.0,118251596.0,149599351.0,-12.0,toyota avanza 1.3 g m/t
250,-1.0589702311505937,8,114032500.0,98358622.0,129706378.0,-14.0,toyota avanza 1.3 g m/t
251,1.2795607567746978,8,114739420.0,99065543.0,130413298.0,-14.0,toyota avanza 1.3 g m/t
252,0.7771318128820093,10,104979088.0,89305210.0,120652966.0,-15.0,toyota avanza 1.3 g m/t
